NP_ID	NP_Morph	NP_Gloss	ASP	CNJ	POS	PSS	PHI	SEM	MRK	DRV	DET	NPS	NUM	ANM	SYN	DEF	REF
MT01405	tut jux	огонь дерево	i	sbj	s	0	n	n	nul	nul	nul	1	s	non	obj	0	0
MT01406	jiŋk	вода	i	sbj	s	0	n	n	nul	nul	nul	0	s	non	obj	0	0
MT01501	aśe -ł -ən	отец 3SG LOC	i	sbj	s	1	3s	fam	loc	nul	nul	0	s	hum	iob	1	1
MT01801	jux -ən	дерево LOC	p	obj	s	0	n	n	loc	nul	nul	0	s	non	iob	0	0
MT02001	sԑm -a	глаз DAT	p	sbj	s	0	n	n	dat	nul	nul	0	s	non	iob	0	0
MT02002	imi -j -ən	жена STEM LOC	p	sbj	s	0	n	n	loc	nul	nul	0	s	hum	iob	1	1
MT02003	śi muw	этот земля	p	sbj	s	0	n	n	psp	nul	si	0	s	non	pob	1	1
MT02101	poškan	ружье	i	sbj	s	0	n	n	nul	nul	nul	0	s	non	sbj	0	0
MT02102	jǫxəł	лук	i	sbj	s	0	n	n	nul	nul	nul	0	s	non	sbj	0	0
MT02103	ńɔł	стрела	i	sbj	s	0	n	n	nul	nul	nul	0	s	non	sbj	0	0
MT02201	pox -əł	сын 3SG	p	sbj	s	1	3s	fam	nul	nul	nul	0	s	hum	sbj	1	1
MT02202	aśe -ł	отец 3SG	p	sbj	s	1	3s	fam	nul	nul	nul	0	s	hum	sbj	1	1
MT02203	wej	кисы	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	obj	0	1
MT02301	ɔw	дверь	i	sbj	s	0	n	n	nul	nul	nul	0	s	non	obj	0	1
MT02302	wɔt	ветер	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	gen	0	0
MT02303	wɔt ruw -ən	ветер воздух LOC	p	sbj	s	0	n	n	loc	nul	nul	1	s	non	iob	0	0
MT02304	ɔw	дверь	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	sbj	1	1
MT02305	ɔw	дверь	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	sbj	1	1
MT02401	pirəś iki	старый мужчина	p	sbj	s	0	n	n	nul	nul	nul	0	s	hum	sbj	1	1
MT02501	aśe -ł	отец 3SG	p	sbj	s	1	3s	fam	nul	nul	nul	0	s	hum	sbj	1	1
MT02502	wej -əł	кисы 3SG	p	sbj	s	1	3s	own	nul	nul	nul	0	s	non	obj	1	1
MT02503	pox -əł	сын 3SG	p	sbj	s	1	3s	fam	nul	nul	nul	0	s	hum	sbj	1	1
